degree,AccountName
1,8409555150226v5
1,8410543150224m5
7,8414253150224m5
3,8415532150224m5
7,8416399150150a6
1,8419555229224m6
3,8420399150236a6
1,8423147150226v5
1,8428399150223a6
3,8431269150224m5
1,8434195150226v6
1,8435399150137a6
9,8436215150226v6
1,8437478150166v5
1,8438399150223a6
1,8439127150117m5
1,8440399150185a6
4,8444399150137a6
1,8447482150226v6
1,8448555150195v5
4,8452524150226v5
7,8453555144226v5
1,8455305106224m6
3,8456555150226v5
13,8457118185226v5
1,8458539150102m6
1,8459294150226v6
2,8460349117226v5
2,8461555213166m5
3,8463399150146a6
3,8466399150119a6
1,8467179106138v5
6,8468111150219m6
4,8469298150226v5
2,8474490150226v5
1,8475543150224m5
1,8483360150166m5
1,8487555190224m6
2,8488555150226v5
3,8489230150224m5
1,8490399150132a6
1,8491321150195v5
1,8492111150224m6
4,8493555150226v5
1,8494555150117m5
2,8499369150117m5
3,8500583150226v6
5,8501111150226v6
5,8503583150226v6
3,8504567150195v6
1,8505555150226v6
1,8507555167137v5
2,8509555137162v6
2,8510321150226v5
1,8511111150226v5
1,8512555150226v6
2,8513400150195m5
2,8517555119137m6
1,8518555150226v5
1,8519543150224m5
1,8520555150226v6
1,8521360150166m5
3,8523399150137a6
1,8525555185224m6
1,8526277144195v6
12,8528215150226v5
1,8529321150226v5
1,8530555150102m6
1,8533390150224m5
1,8538390150224m5
2,8542555150141v6
1,8543343150226v6
1,8544399150185a6
3,8546463144226v6
2,8547555150226v5
1,8548555188224m6
1,8549479150141v6
1,8552399150223a6
2,8553555150226v5
4,8554399150132a6
3,8556433150226v6
2,8558520150190a6
2,8559555150226v5
1,8561555182166v5
1,8563399150223a6
1,8566555102166m5
3,8567583150195v6
1,8568122150126m5
2,8569514150129m6
1,8570216150195m6
2,8573442150226v6
1,8574555137226v6
1,8578514150102m6
1,8583321150226v5
1,8585555143187a6
1,8588310150224m5
1,8593555150226v5
1,8594399150104a6
2,8595399150185a6
4,8598548150226v6
3,8599399150185a6
1,8602555150226v6
1,8605399150122a6
2,8606512150117m5
5,8607399150236a6
1,8608225150102m6
3,8609399150223a6
1,8610420150195m5
1,8612555150226v6
6,8613272150224m5
1,8614555121232m6
2,8615143150226v5
1,8616321150226v5
1,8620555150226v6
2,8622583150195v6
1,8624555150226v5
2,8626555150226v6
3,8628555150226v5
1,8630399150150a6
1,8633321150226v5
1,8636225150117m5
2,8640420150224m5
1,8642215150126m5
1,8643174150117m5
1,8645555215224m5
3,8646276150226v6
1,8647127150117m5
1,8648367150195m6
1,8649555100102m6
1,8650555150117m5
1,8651555150226v6
1,8655555150226v5
1,8656555188224m6
1,8658141185141v6
6,8661216150226v6
2,8662543150224m5
1,8664555150226v5
1,8666399150132a6
1,8667555147226v6
1,8670555197226v6
2,8671534150226v5
1,8675310150224m5
2,8676555150195v5
2,8679555150226v5
1,8680228106147v6
1,8681555150226v6
1,8682555150224m5
2,8684117150226v5
2,8688555106137v5
1,8690555150226v5
1,8691599150166v5
1,8692555150226v5
3,8694555119162v6
27,8695170150226v6
2,8696418150195v6
1,8697555150226v5
4,8698168144226v6
4,8700111150226v5
2,8701111150226v5
1,8704555100102m6
1,8706555150226v5
1,8707399150223a6
1,8708555150226v5
1,8712555150226v5
1,8713555150226v5
1,8714399150132a6
1,8715555223102v5
2,8716580106226v6
4,8717489150219m6
2,8719555150226v5
8,8727404150102m6
1,8728555150226v5
3,8731399150137a6
3,8732360150229m5
1,8735142185166m5
1,8735142185224m5
2,8736127150224m5
1,8739555150226v5
1,8743555201226v6
1,8744543150224m5
2,8746555223102v5
1,8747555150226v6
2,8749481150195v6
2,8751505150226v5
2,8753555150102m6
145,8755500185224m6
4,8757583150226v6
1,8758555182224m5
1,8761555119137v6
2,8763555150226v5
1,8765543150224m5
4,8766448150226v5
3,8768555162224m5
1,8773555150226v6
3,8774555150226v5
5,8780399150118a6
1,8781543150224m5
1,8784555150226v6
1,8785555150226v5
2,8786577150219m6
1,8787512150224m5
2,8788555214162v6
2,8790399150146a6
2,8791399150150a6
1,8792399150133a6
1,8794555212226v6
1,8797555150226v6
1,8798404150102m6
1,8799555188224m5
3,8801512150195m6
1,8803555150226v5
1,8804555150226v5
1,8805555150226v5
1,8806555150228a6
1,8807550150226v5
14,8809179106137v5
1,8813555150226v5
3,8816399150150a6
3,8817555150226v6
8,8821111150224m6
1,8824555197102m6
4,8825562150102m6
1,8826379102195v6
1,8827512150117m5
9,8830250150226v6
1,8831342150226v5
1,8832501150226v6
1,8834555150226v5
3,8835454150226v5
1,8837555150226v6
1,8839555150226v5
4,8841399150137a6
1,8843555146226v6
1,8844399150146a6
2,8847399150185a6
1,8851111150226v5
1,8853504150195v5
2,8854399150236a6
3,8856399150118a6
1,8857555150226v6
1,8860429150226v6
2,8864555150226v5
2,8868205150166v5
1,8869555210137m5
1,8870399150137a6
1,8871520150190a6
1,8874111150203m6
1,8875372150102m6
1,8878555180137m6
5,8880111150226v5
3,8886555150226v6
2,8887399150137a6
1,8888321150226v5
1,8889555182232m6
1,8892555188137m6
1,8895555210232m6
1,8897555150226v5
2,8898583150195v6
7,8900385150226v5
1,8901555150226v6
2,8902555150226v5
1,8904555197226v6
10,8908583150226v6
2,8909580106195v6
1,8911533150226v6
2,8915141185228v6
1,8917532150224m5
1,8921225150195m5
1,8924518150226v6
1,8925321150226v5
2,8926399150118a6
5,8933442150226v6
1,8935277144226v5
1,8936383150226v5
5,8937399150150a6
2,8938555150224m5
3,8939555150195v6
4,8946556150137m6
1,8947399150133a6
3,8948399150137a6
5,8953321150226v5
1,8958555150195m6
3,8960399150146a6
1,8964399150185a6
1,8965245150226v5
2,8966399150118a6
1,8967399150146a6
1,8968555150226v5
1,8970555146137m6
7,8972399150118a6
1,8975543150224m5
2,8977174150226v6
1,8978555150226v5
1,8981555150226v5
2,8984555150102m6
2,8986555150226v5
3,8987436150226v5
2,8989369150224m5
2,8991321150226v5
3,8994399150236a6
1,8996399150223a6
2,8997399150146a6
2,8998555150226v6
1,9000520150143a6
16,9002453150226v5
1,9004555134228v6
6,9011555147166m5
1,9012399150223a6
2,9013303150195v5
3,9014555148224m6
1,9015520150143a6
7,9017555185102m6
2,9018555150226v5
2,9021555150226v5
3,9022481150224m5
1,9025111150195v5
195,9026545185137v6
1,9027555148224m6
1,9028555150226v6
1,9029310150224m5
1,9030555150226v6
5,9038555144224m6
1,9039310150224m5
1,9040555150226v6
14,9043170150195v6
3,9044555150226v5
1,9051555127102v5
2,9052225150117m5
2,9054399150188a6
1,9056393150219m6
1,9057390150224m6
1,9059399150146a6
19,9065274185226v5
1,9066555150226v5
2,9068555142102v6
6,9069399150137a6
4,9072555150117m5
1,9073555150226v6
1,9078555150226v6
3,9079343150226v6
1,9080555150226v6
26,9082141185226v6
6,9085399150236a6
1,9087532150224m5
1,9088520150190a6
2,9091555150226v5
4,9098170150102m6
2,9101216150102m6
4,9103399150131a6
1,9108399150237a6
1,9110555159195v5
1,9111225150224m5
19,9112250150226v5
4,9114555150226v5
2,9116555210226v5
1,9118267150102m6
1,9119555188137v6
4,9120500185224m6
1,9122390150224m5
1,9124225150117m5
1,9125555150226v6
2,9137555134224m6
1,9138555150226v6
1,9139555150226v5
1,9140555150226v6
4,9142115150226v5
1,9145399150132a6
1,9152468150100v5
1,9160555213224m6
1,9163399150223a6
2,9164555119226v5
1,9165583150195v6
3,9166484150224m6
4,9168249150226v6
1,9169266185224m5
5,9169266185224m6
3,9171399150146a6
1,9173555150195v5
11,9175111150226v5
5,9178555150117m5
1,9179555150195v5
1,9180543150102m6
2,9183399150146a6
1,9189562150102m6
3,9196555150226v5
1,9197555150117m5
1,9198512150224m5
1,9200321150226v5
1,9201310150224m5
2,9202555150226v5
1,9203555146226v6
3,9206350150226v5
3,9212215150203m6
1,9214399150223a6
1,9215475150226v6
3,9218553150131a6
2,9220555150203m6
2,9224555200224m5
1,9227555188224m6
1,9229555100232m6
1,9235560150226v6
3,9238399150185a6
3,9239555119162v6
1,9242554150226v6
3,9245520150190a6
1,9248555150226v5
1,9249543150224m5
1,9251399150104a6
2,9252555121102v6
3,9254399150146a6
1,9258555117177m5
1,9258555146166m5
1,9259420150224m5
1,9262357150226v6
5,9263399150137a6
1,9264514150224m6
1,9266399150185a6
1,9267321150226v5
1,9274555150226v5
2,9280517150224m5
1,9289555150226v5
1,9291583150226v6
5,9292399150198a6
1,9293555146166m5
2,9294555185195v5
1,9296321150226v5
1,9297555150226v5
196,9300103185138v5
1,9301463144226v6
5,9303298150226v5
5,9305399150137a6
5,9306490150226v5
1,9308151150226v5
5,9316185150226v6
1,9319515119195v6
1,9320399150223a6
11,9323111150226v5
1,9324218150102m6
1,9325294150137m6
1,9326399150223a6
1,9327399150137a6
1,9328555150195v5
2,9329481150102m6
1,9330543150224m5
1,9331555150226v5
1,9332555150226v5
3,9333399150213a6
2,9336399150150a6
3,9337295150226v6
4,9338194150203m6
3,9341399150146a6
1,9342555150226v5
6,9343369150137m6
1,9344555119137v6
1,9349555150226v5
24,9350111150162v6
3,9352399150137a6
1,9353555150226v5
5,9354361150226v5
1,9357555150226v5
5,9363474150117m5
2,9364225150126m5
1,9367520150190a6
2,9368555150226v5
3,9369261150102m6
6,9370321150226v6
1,9375536150226v5
2,9379555150226v5
1,9380555150195v5
1,9381111150166v5
1,9382555148137m6
8,9387500185197m6
1,9388399150104a6
1,9390555150226v5
3,9393399150150a6
1,9394497150226v6
1,9396399150198a6
2,9397321150195v6
2,9398555150226v5
7,9400111150224m5
1,9401555150143a6
1,9404555127102v6
7,9408399150119a6
2,9409399150137a6
1,9410555210226v6
1,9411512150117m5
1,9412555185224m6
2,9415181150195v6
2,9416399150150a6
2,9419111150195v6
1,9420524150226v6
5,9421555150162v6
1,9424555150117m5
1,9427555118224m6
1,9428174150195v5
1,9433555150195v5
4,9435555138226v5
7,9441118185226v5
2,9442572150195m5
5,9443244150226v5
1,9445350150195v5
2,9447271150195v5
4,9448399150102a6
3,9449555150226v5
3,9450417150226v5
1,9451555150226v5
1,9452555150226v5
1,9454555182226v5
3,9455567150226v6
4,9456489150102m6
1,9460555121162v6
1,9461490150195v5
3,9465569117224m6
2,9467517150224m5
1,9468555150226v5
2,9471543150224m5
6,9472399150102a6
1,9474543150224m5
2,9475555119224m5
9,9479562150102m6
4,9480476150226v5
1,9481310150224m5
2,9484181150195v6
8,9485111150226v5
3,9486127150224m5
1,9489555177219m5
1,9490555150226v5
2,9495399150223a6
1,9496555144102m6
2,9498111150226v6
67,9500321150226v5
5,9502553150131a6
3,9505399150185a6
1,9506555150226v5
1,9508555150226v5
2,9509555150226v5
1,9513555150226v5
4,9515492150226v5
1,9521302150226v5
3,9524562150102m6
1,9530554150226v6
12,9537583150226v6
2,9538310150224m5
1,9540555150226v5
1,9542555150226v5
1,9543302150226v5
1,9544555134226v6
1,9546390150224m5
1,9549555150117m5
1,9550369150224m6
1,9551463144226v6
5,9552399150102a6
1,9555583150224m6
2,9557399150236a6
3,9559310150224m5
1,9560414143226v6
2,9561242150166v5
1,9563555150226v5
3,9566438106137v6
6,9571399150137a6
2,9572520150190a6
1,9573555150226v5
1,9579381150195v5
1,9580383150195v5
7,9582399150118a6
1,9584555150226v5
1,9587275150224m5
4,9588261150117m5
3,9591399150198a6
2,9592532150224m5
2,9593226150195m6
1,9595138200226v5
9,9596369150224m5
1,9597554150226v6
2,9604555144147v6
3,9605555150226v5
1,9610128150195v6
1,9613554150226v5
1,9614390150102m6
1,9615555150226v5
3,9617555134226v6
1,9622562150102m6
5,9623399150236a6
1,9624186150224m5
1,9626258150195v6
1,9627555119232m6
1,9629555150226v5
1,9632399150236a6
288,9633130185138v5
246,9633296185138v5
21,9635405185226v6
1,9636390150224m5
1,9640555150195v5
13,9642103185226v5
3,9644399150146a6
1,9645555150226v5
2,9650399150137a6
2,9653313150226v5
2,9656487150226v5
2,9661543150117m5
2,9662138200226v5
2,9664399150188a6
1,9665555150226v5
1,9670277227226v5
1,9672555183224m6
1,9673321150226v5
1,9674555185195v6
2,9676555144197m6
2,9677225150224m5
4,9678490150226v5
5,9680111150226v5
1,9683399150198a6
1,9684514150224m6
1,9685555150226v6
1,9691555162126m5
2,9692174150195v5
1,9693321150226v5
3,9697555150141v6
1,9699543150224m5
2,9704321150226v5
1,9705555150224m5
1,9707555213226v6
6,9708562150226v6
2,9709224106195m6
5,9711360150126m5
1,9717555150226v5
2,9718399150137a6
5,9719366162102m5
2,9720399150150a6
1,9723555102195m5
1,9723555102195m6
1,9724499150117m5
1,9725555150226v6
3,9726399150198a6
2,9727399150133a6
3,9732399150185a6
3,9734555150226v5
1,9736233150226v5
1,9738224106137m6
2,9739127150224m5
2,9740514150224m5
2,9741514150224m6
2,9744514150224m6
4,9746399150223a6
1,9747514150224m6
1,9748383150226v5
13,9749181150226v6
1,9751555197226v6
3,9759399150185a6
1,9765533150195m6
1,9766360150226v5
3,9767174150195v5
1,9771555150226v6
3,9772555150226v5
3,9777555150199a5
4,9781399150118a6
1,9782123144137v6
1,9783543150224m5
2,9784520150190a6
1,9785343150100v5
2,9787505150226v5
1,9793225150224m5
1,9794562150102m6
1,9797555150226v5
1,9801390150224m5
41,9803583150226v6
5,9805555150224m5
4,9808392150117m5
2,9811399150146a6
1,9812512150226v5
3,9816316150226v6
4,9817555117166a5
1,9818512150224m5
1,9819555225102m6
1,9820399150146a6
2,9821555150226v5
5,9822399150198a6
1,9824555197102v6
1,9830555150226v5
1,9833310150195m5
4,9834399150137a6
1,9836216150102m6
1,9837555150226v5
6,9842459185189m6
2,9844555150226v5
1,9845580106147v6
4,9848399150150a6
4,9849277144195v6
3,9856555150226v5
1,9868161150203m6
4,9870399150118a6
1,9872111150195v5
2,9873555121232m6
2,9874555150226v5
1,9875225150224m5
1,9876555150226v5
1,9880463144195v6
2,9881399150150a6
1,9883555150226v5
5,9885481150117m5
1,9887321150195v5
1,9888555111224m5
2,9890490150226v5
6,9891583150226v6
1,9895122150126m5
1,9896360150100v5
1,9897555150226v5
1,9900554150224m5
2,9901543150224m5
3,9902555150226v5
3,9904399150146a6
3,9907555117166a5
4,9909226150102m6
1,9910555150226v5
2,9913111150195v5
133,9917142185138v5
1,9917142185189v5
2,9919555117194m6
1,9921555150226v5
2,9924520150190a6
1,9926122150126m5
1,9930555117102m6
4,9934399150146a6
1,9935399150132a6
4,9936555150226v5
9,9938375185224m5
1,9939555144164a6
5,9941273185224m6
1,9942399150223a6
1,9943555150226v5
3,9946555150226v6
1,9949555106226v5
1,9951555150226v6
1,9953555146224m6
3,9954174150195v6
1,9955399150146a6
1,9959321150166m5
2,9962438106137v6
6,9964111150226v6
1,9965390150224m5
1,9968555119224a6
1,9971555150226v5
1,9973310150224m5
1,9977555150203m6
1,9981161150203m6
1,9982554150219m6
2,9986499150166v5
1,9987555203226v6
1,9988555150226v5
4,9989399150150a6
2,9991399150137a6
5,9992455150126m5
1,9993399150185a6
1,9994442150226v6
2,9995479150166v5
3,9999174150226v5
